sample_id,domain,dataset,material,physical_group,temperature_value,temperature_unit,temperature_semantics,channel,amplitude_unit,sample_count,dt_s,sampling_rate_hz,time_start_s,time_end_s,duration_s,mean,std,rms,peak_abs,peak_to_peak,energy_mean_square,crest_factor,skewness,kurtosis,zero_crossing_rate,peak_time_s,peak_time_fraction,dominant_frequency_hz,dominant_frequency_fraction,spectral_centroid_hz,spectral_centroid_fraction,spectral_bandwidth_hz,spectral_bandwidth_fraction,acquisition_batch,acquisition_date
metal_10times/03/75,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_75,75.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499457e-06,4.8549654e-05,4.99995997e-05,-0.015183440000000017,1.254789863502956,1.2548817228727176,4.59,8.469999999999999,1.5747281384,3.657715238287491,2.0426824038668587,8.847584140089086,0.019256154049232393,1.4854297e-08,0.029296234485653293,19999.999999956144,1.6e-05,733976.3084309979,0.0005871810467460858,3183940.311809917,0.0025471522494535186,03,2026/01/14
metal_10times/03/80,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_80,80.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498188e-06,4.8549781e-05,4.9999599800000005e-05,-0.018425680000000007,1.230918174013422,1.2310560737838063,4.6,8.399999999999999,1.5154990568000002,3.7366291414015924,2.151932865635714,9.17066909575593,0.01680013440107521,1.498125e-08,0.029296235487068837,19999.999999956144,1.6e-05,666808.6287982005,0.00053344690303973,3223621.555972013,0.0025788972447832654,03,2026/01/14
metal_10times/03/85,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_85,85.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499703e-06,4.854963e-05,4.99996003e-05,-0.01669736,1.2401869467822304,1.2402993448357538,4.58,8.45,1.5383424648000001,3.692656953395799,2.0944498859235887,9.002196202078396,0.022624180993447946,1.4029688e-08,0.029280233826189203,19999.999999956144,1.6e-05,697712.8255845892,0.0005581702604688952,3216607.410721211,0.0025732859285826112,03,2026/01/14
metal_10times/03/90,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_90,90.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498715e-06,4.8549729e-05,4.99996005e-05,-0.015405839999999968,1.2296631766845318,1.229759678961707,4.68,8.55,1.5123088680000003,3.8056216023860454,2.1295226753070065,9.105633876080791,0.02428019424155393,1.5728516e-08,0.029312234524753854,19999.999999956144,1.6e-05,676464.8748440952,0.0005411718998764627,3301759.1276226053,0.002641407302103876,03,2026/01/14
metal_10times/03/95,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_95,95.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499262e-06,4.8549674e-05,4.9999600200000005e-05,-0.02378,1.253876950103159,1.254102425801019,4.66,8.6,1.5727728944000001,3.715804948725436,2.018627137594845,8.807057949282346,0.012520100160801287,1.5273828e-08,0.02930423487666207,19999.999999956144,1.6e-05,746765.5059245991,0.0005974124047409893,3229906.4773235903,0.002583925181864538,03,2026/01/14
metal_10times/04/100,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_100,100.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4496926e-06,4.8549907e-05,4.99995996e-05,-0.020020479999999997,1.2568641490553265,1.2570235911867367,4.58,8.46,1.5801083087999999,3.6435274819910837,2.015170224410418,8.711104719872573,0.02120016960135681,1.5507422e-08,0.029304235108314744,19999.999999956144,1.6e-05,744426.9677918205,0.0005955415742347623,3198545.3984636334,0.0025588363187765174,04,2026/01/15
metal_10times/04/105,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_105,105.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4497781e-06,4.8549822e-05,4.99996001e-05,-0.034534559999999985,1.27971804744858,1.2801839386588163,4.57,8.51,1.6388709168000002,3.569799512394881,1.8852101198578546,8.242475895756657,0.013184105472843783,1.5421875e-08,0.029304233875262535,19999.999999956144,1.6e-05,863561.8820983473,0.0006908495056801927,3260539.199355833,0.0026084313594903863,04,2026/01/15
metal_10times/04/110,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_110,110.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.449718e-06,4.8549882e-05,4.9999599999999995e-05,-0.038587119999999996,1.2425337615413536,1.2431327822883602,4.58,8.46,1.5453791143999995,3.6842403846587737,2.026815188611107,8.856298517369474,0.012640101120808966,1.5482031e-08,0.029304235053880433,19999.999999956144,1.6e-05,761323.0010200714,0.0006090584008173926,3335313.398036834,0.002668250718435318,04,2026/01/15
metal_10times/04/115,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_115,115.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498477e-06,4.8549752e-05,4.99995997e-05,-0.02346200000000006,1.260346438466821,1.260564798175802,4.54,8.42,1.5890236104,3.601560194739659,1.9513490284348158,8.536605270911355,0.021264170113360906,1.5752344e-08,0.029312235553757848,19999.999999956144,1.6e-05,776823.9005738696,0.0006214591204604583,3249414.500382706,0.002599531600311865,04,2026/01/15
metal_10times/04/12,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_12,12.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499691e-06,4.8549631e-05,4.99996001e-05,-0.021121999999999957,1.2841035264790763,1.2842772308189536,4.51,8.39,1.6493680055999997,3.511702840923278,1.9191060048216044,8.241576409032449,0.02012016096128769,1.9230859e-08,0.029384234195105094,19999.999999956144,1.6e-05,755618.9282247117,0.0006044951425810949,3145395.886393318,0.0025163167091201716,04,2026/01/15
metal_10times/04/120,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_120,120.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.449675e-06,4.8549925e-05,4.99996e-05,-0.02751640000000001,1.231246651703484,1.2315540871597963,4.59,8.39,1.5167254695999994,3.7269983087672864,2.1410792896622213,9.091031674863462,0.021224169793358345,1.5125e-08,0.029296234369874958,19999.999999956144,1.6e-05,678879.4096795663,0.0005431035277448439,3264336.9142188313,0.0026114695313807913,04,2026/01/15
metal_10times/04/125,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_125,125.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4496391e-06,4.8549961e-05,4.99996001e-05,-0.023981679999999977,1.2246985045407617,1.2249332830811643,4.6,8.399999999999999,1.5004615479999999,3.7553065652925057,2.1745319720283653,9.159307660618595,0.018456147649181194,1.5960937e-08,0.029312235179256966,19999.999999956144,1.6e-05,663489.3294541774,0.0005307914635645058,3260398.4603705388,0.0026083187683021503,04,2026/01/15
metal_10times/04/130,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_130,130.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499113e-06,4.8549689e-05,4.9999600299999996e-05,-0.02075088000000002,1.2445115916612532,1.2446845788391532,4.58,8.46,1.5492397008000003,3.679647099244619,2.0600000673775236,8.750073828223659,0.018776150209201675,1.4488672e-08,0.029288233570139162,19999.999999956144,1.6e-05,740067.7240115264,0.0005920541792105193,3215983.9440729385,0.002572787155263992,04,2026/01/15
metal_10times/04/135,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_135,135.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499953e-06,4.8549605e-05,4.99996003e-05,-0.023789839999999996,1.2757124834039897,1.275934283887693,4.59,8.54,1.6280082967999998,3.5973639535843125,1.9018704979867775,8.32881757192367,0.01995215961727694,1.5604688e-08,0.029312234081999247,19999.999999956144,1.6e-05,823295.0588879315,0.0006586360471117894,3239933.737139391,0.002591946989717196,04,2026/01/15
metal_10times/04/140,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_140,140.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4497664e-06,4.8549834e-05,4.99996004e-05,-0.017213119999999995,1.2442704521525316,1.2443895087953771,4.5,8.379999999999999,1.5485052496,3.616231066072065,2.05236953192444,8.77338636824206,0.02011216089728718,1.3433594e-08,0.029264233759756206,19999.999999956144,1.6e-05,706210.6673962036,0.0005649685339182016,3171282.1974750008,0.0025370257579855637,04,2026/01/15
metal_10times/04/145,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_145,145.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498434e-06,4.8549757e-05,4.99996004e-05,-0.030177360000000014,1.200187464583525,1.2005667924776198,4.57,8.280000000000001,1.4413606232,3.8065354036395203,2.3552590189051106,9.548190727462401,0.009992079936639493,1.5356641e-08,0.029304235019446276,19999.999999956144,1.6e-05,584295.7331303509,0.0004674365865053057,3328590.3278662395,0.0026628722622988304,04,2026/01/15
metal_10times/04/150,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_150,150.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498117e-06,4.8549788e-05,4.99995997e-05,-0.026332479999999995,1.2232208155917923,1.2235042146229003,4.57,8.290000000000001,1.4969625631999999,3.7351730753200005,2.2819911111116986,9.290795492681605,0.016504132033056264,1.5788281e-08,0.029312234293747755,19999.999999956144,1.6e-05,665675.699801569,0.0005325405598424229,3263232.2695027953,0.0026105858156079604,04,2026/01/15
metal_10times/04/155,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_155,155.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4496941e-06,4.8549906e-05,4.99996001e-05,-0.028863520000000035,1.1823402831728307,1.1826925416184884,4.58,8.3,1.398761648,3.872519559252798,2.5513878727488684,10.122088684766831,0.01336810694485556,1.4705859e-08,0.029288233427290953,19999.999999956144,1.6e-05,538440.1406748885,0.00043075211254085534,3309665.526023615,0.002647732420824698,04,2026/01/15
metal_10times/04/160,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_160,160.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.449859e-06,4.8549741e-05,4.99996e-05,-0.028564400000000007,1.1698419137014366,1.1701905947323281,4.6,8.309999999999999,1.3693460279999998,3.9309835685803076,2.5774461971422578,10.284060194103233,0.01213609708877671,1.5341016e-08,0.02930423475387803,19999.999999956144,1.6e-05,510265.3967260049,0.000408212317381699,3367124.602079701,0.0026936996816696672,04,2026/01/15
metal_10times/04/165,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_165,165.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4497969e-06,4.8549803e-05,4.99995999e-05,-0.025384960000000005,1.159968813635004,1.1602465448343295,4.6,8.34,1.3461720448,3.9646745947921174,2.605830480086379,10.538038095254356,0.013720109760878087,1.7003125e-08,0.029336235248554457,19999.999999956144,1.6e-05,484723.76483519963,0.00038777901186901,3384776.768979906,0.002707821415189862,04,2026/01/15
metal_10times/04/170,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_170,170.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499461e-06,4.8549654e-05,4.99996001e-05,-0.024995680000000037,1.166130203356957,1.1663980603550403,4.56,8.28,1.3604844352000003,3.9094715217650307,2.542690780969397,10.259205757865404,0.013832110656885254,1.6453906e-08,0.02932823468722103,19999.999999956144,1.6e-05,511874.90791384364,0.0004094999263319728,3393756.6447855197,0.002715005315834369,04,2026/01/15
metal_10times/04/175,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_175,175.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498914e-06,4.8549709e-05,4.99996004e-05,-0.03001343999999999,1.1971704579630114,1.1975466220569453,4.6,8.32,1.434117912,3.8411865686689417,2.432774142649191,9.828144616951517,0.011032088256706053,1.5708594e-08,0.029312234143375273,19999.999999956144,1.6e-05,574954.6938354124,0.00045996375506933846,3349105.9268352864,0.002679284741474104,04,2026/01/15
metal_10times/04/180,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_180,180.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4496066e-06,4.8549993e-05,4.99995996e-05,-0.026109119999999996,1.1664291725830702,1.1667213466805173,4.6,8.3,1.3612387008,3.942672355389427,2.62249566359513,10.531363805294578,0.01301610412883303,1.5993359e-08,0.029312233912369173,19999.999999956144,1.6e-05,469836.1843923294,0.0003758689475146877,3359085.989005613,0.002687268791210383,04,2026/01/15
metal_10times/04/185,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_185,185.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4496988e-06,4.8549901e-05,4.99995998e-05,-0.00903823999999999,1.18966663490984,1.1897009674703973,4.59,8.31,1.4153883919999997,3.858112353862745,2.442255480144869,9.853208053508625,0.016440131521052167,1.6301172e-08,0.02932023411915389,19999.999999956144,1.6e-05,559927.8792047078,0.0004479423033647484,3341383.8280175505,0.002673107062419902,04,2026/01/15
metal_10times/04/190,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_190,190.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498996e-06,4.85497e-05,4.99995996e-05,-0.013127760000000023,1.1962047565184577,1.196276789710475,4.6,8.32,1.4310781576,3.845263938551629,2.4048716800666408,9.812424762002458,0.014944119552956424,1.5700391e-08,0.02931223455237429,19999.999999956144,1.6e-05,572628.9474911924,0.00045810315799395837,3292193.569769739,0.0026337548558215663,04,2026/01/15
metal_10times/04/195,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_195,195.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4496113e-06,4.8549989e-05,4.9999600299999996e-05,-0.026311520000000005,1.193356088313664,1.193646115731124,4.59,8.31,1.4247910496,3.845360814657001,2.464134158097188,9.91583343084742,0.012424099392795143,1.4788672e-08,0.029288233570139162,19999.999999956144,1.6e-05,555209.6200079438,0.000444167696007329,3369131.9603104084,0.0026953055682542365,04,2026/01/15
metal_10times/04/200,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_200,200.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4498461e-06,4.8549754e-05,4.99996001e-05,-0.025688640000000013,1.1729053278824129,1.1731866068106984,4.58,8.280000000000001,1.3763668144,3.903897277220634,2.621697820715079,10.524177551966652,0.012728101824814599,1.6153906e-08,0.02932023462323652,19999.999999956144,1.6e-05,507854.91984343337,0.0004062839358756375,3364364.4046165203,0.0026914915236991178,04,2026/01/15
metal_10times/04/205,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_205,205.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.4499672e-06,4.8549633e-05,4.99996002e-05,-0.02458216000000002,1.1977983609146132,1.19805058156991,4.58,8.280000000000001,1.435325196,3.822876989048682,2.4439922007648187,9.821869178212705,0.013448107584860678,1.6032813e-08,0.029320234704596698,19999.999999956144,1.6e-05,553992.8919652895,0.00044319431357320337,3336847.545899196,0.00266947803672521,04,2026/01/15
metal_10times/04/210,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_210,210.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.449816e-06,4.8549784e-05,4.9999599999999995e-05,-0.02028080000000002,1.183311707856962,1.1834854915883,4.6,8.32,1.4006379087999998,3.886824158550991,2.553717912852547,10.165093600635597,0.01197609580876647,1.6583984e-08,0.02932823430587445,19999.999999956144,1.6e-05,532764.9027661628,0.00042621192221386475,3346547.7645988143,0.002677238211684922,04,2026/01/15
metal_10times/04/22,experiment,metal_10times_dlm,metal_matrix,metal_10times/temperature_22,22.0,unknown,numeric filename; physical meaning and unit unconfirmed,CH1,V,125000,4.000000000008771e-10,2499999999.9945183,-1.44995e-06,4.854965e-05,4.9999599999999995e-05,-0.023773759999999967,1.2332807344378094,1.2335098546829693,4.52,8.399999999999999,1.5215465615999997,3.664340404610475,2.1088953801833683,8.821575732297418,0.019808158465267723,1.645e-08,0.02932823462587701,19999.999999956144,1.6e-05,673861.689986332,0.0005390893519902476,3297174.227391691,0.0026377393819191366,04,2026/01/15
